,STUDENTS,GPA,GPA_PROB,CLASS,GRADE,SEMESTER
359,Student_360,3.58,0.0010923926144494854,MATH 251,55.7872,Spring 2023
360,Student_361,3.59,0.0010954439904675007,MATH 251,55.911725,Spring 2023
361,Student_362,3.11,0.0009489779416027652,MATH 251,49.934525,Spring 2023
362,Student_363,3.41,0.001040519222143225,MATH 251,53.670275000000004,Spring 2023
363,Student_364,3.4,0.0010374678461252096,MATH 251,53.54575,Spring 2023
364,Student_365,3.7,0.0011290091266656693,MATH 251,57.2815,Spring 2023
365,Student_366,3.17,0.0009672861977108572,MATH 251,50.681675,Spring 2023
366,Student_367,3.45,0.0010527247262152861,MATH 251,54.168375000000005,Spring 2023
367,Student_368,3.19,0.0009733889497468877,MATH 251,50.930725,Spring 2023
368,Student_369,3.81,0.0011625742628638379,MATH 251,58.651275,Spring 2023
369,Student_370,2.48,0.0007567412524677999,MATH 251,42.08945,Spring 2023
370,Student_371,3.05,0.0009306696854946732,MATH 251,49.187374999999996,Spring 2023
371,Student_372,2.69,0.0008208201488461217,MATH 251,44.704475,Spring 2023
372,Student_373,3.16,0.0009642348216928419,MATH 251,50.55715,Spring 2023
373,Student_374,2.79,0.000851333909026275,MATH 251,45.949725,Spring 2023
374,Student_375,2.58,0.0007872550126479532,MATH 251,43.3347,Spring 2023
375,Student_376,3.59,0.0010954439904675007,MATH 251,55.911725,Spring 2023
376,Student_377,3.84,0.0011717283909178837,MATH 251,59.02485,Spring 2023
377,Student_378,3.06,0.0009337210615126886,MATH 251,49.3119,Spring 2023
378,Student_379,3.78,0.0011534201348097919,MATH 251,58.277699999999996,Spring 2023
379,Student_380,3.18,0.0009703375737288725,MATH 251,50.806200000000004,Spring 2023
380,Student_381,3.71,0.0011320605026836847,MATH 251,57.406025,Spring 2023
381,Student_382,3.25,0.0009916972058549797,MATH 251,51.677875,Spring 2023
382,Student_383,3.55,0.0010832384863954394,MATH 251,55.413624999999996,Spring 2023
383,Student_384,3.54,0.001080187110377424,MATH 251,55.289100000000005,Spring 2023
384,Student_385,3.08,0.0009398238135487193,MATH 251,49.560950000000005,Spring 2023
385,Student_386,3.1,0.00094592656558475,MATH 251,49.81,Spring 2023
386,Student_387,2.55,0.0007781008845939071,MATH 251,42.961124999999996,Spring 2023
387,Student_388,3.5,0.0010679816063053629,MATH 251,54.791000000000004,Spring 2023
388,Student_389,3.64,0.0011107008705575773,MATH 251,56.53435,Spring 2023
389,Student_390,3.52,0.0010740843583413936,MATH 251,55.04005,Spring 2023
390,Student_391,3.65,0.0011137522465755926,MATH 251,56.658875,Spring 2023
391,Student_392,3.66,0.001116803622593608,MATH 251,56.7834,Spring 2023
392,Student_393,3.21,0.0009794917017829185,MATH 251,51.179775,Spring 2023
393,Student_394,3.8,0.0011595228868458223,MATH 251,58.52675,Spring 2023
394,Student_395,3.07,0.0009367724375307039,MATH 251,49.436425,Spring 2023
395,Student_396,3.04,0.000927618309476658,MATH 251,49.062850000000005,Spring 2023
396,Student_397,3.49,0.0010649302302873475,MATH 251,54.666475000000005,Spring 2023
397,Student_398,3.53,0.0010771357343594087,MATH 251,55.164575,Spring 2023
398,Student_399,2.73,0.000833025652918183,MATH 251,45.202575,Spring 2023
399,Student_400,3.92,0.0011961393990620062,MATH 251,60.02105,Spring 2023
400,Student_401,3.32,0.0010130568379810869,MATH 251,52.549549999999996,Spring 2023
401,Student_402,2.76,0.0008421797809722289,MATH 251,45.57615,Spring 2023
402,Student_403,2.88,0.0008787962931884128,MATH 251,47.07045,Spring 2023
403,Student_404,3.04,0.000927618309476658,MATH 251,49.062850000000005,Spring 2023
404,Student_405,3.72,0.0011351118787017,MATH 251,57.530550000000005,Spring 2023
405,Student_406,3.05,0.0009306696854946732,MATH 251,49.187374999999996,Spring 2023
406,Student_407,3.42,0.0010435705981612401,MATH 251,53.7948,Spring 2023
407,Student_408,3.45,0.0010527247262152861,MATH 251,54.168375000000005,Spring 2023
408,Student_409,3.69,0.001125957750647654,MATH 251,57.156975,Spring 2023
409,Student_410,3.39,0.0010344164701071943,MATH 251,53.421225,Spring 2023
410,Student_411,2.47,0.0007536898764497847,MATH 251,41.964925,Spring 2023
411,Student_412,2.82,0.0008604880370803209,MATH 251,46.323299999999996,Spring 2023
412,Student_413,3.08,0.0009398238135487193,MATH 251,49.560950000000005,Spring 2023
413,Student_414,3.37,0.0010283137180711636,MATH 251,53.172175,Spring 2023
414,Student_415,3.3,0.0010069540859450562,MATH 251,52.3005,Spring 2023
415,Student_416,3.67,0.0011198549986116233,MATH 251,56.907925,Spring 2023
416,Student_417,3.67,0.0011198549986116233,MATH 251,56.907925,Spring 2023
417,Student_418,3.12,0.0009520293176207805,MATH 251,50.05905,Spring 2023
418,Student_419,2.83,0.0008635394130983362,MATH 251,46.447825,Spring 2023
419,Student_420,3.21,0.0009794917017829185,MATH 251,51.179775,Spring 2023
420,Student_421,2.63,0.0008025118927380298,MATH 251,43.957325,Spring 2023
421,Student_422,3.64,0.0011107008705575773,MATH 251,56.53435,Spring 2023
422,Student_423,2.8,0.0008543852850442902,MATH 251,49.81,Spring 2023
423,Student_424,3.58,0.0010923926144494854,MATH 251,49.81,Spring 2023
424,Student_425,3.52,0.0010740843583413936,MATH 251,49.81,Spring 2023
425,Student_426,3.64,0.0011107008705575773,CS 487,61.95965,Fall 2023
426,Student_427,3.42,0.0010435705981612401,CS 487,58.9572,Fall 2023
427,Student_428,3.63,0.001107649494539562,CS 487,61.823175,Fall 2023
428,Student_429,3.33,0.0010161082139991022,CS 487,57.728925000000004,Fall 2023
429,Student_430,3.43,0.0010466219741792557,CS 487,59.093675000000005,Fall 2023
430,Student_431,2.83,0.0008635394130983362,CS 487,50.905175,Fall 2023
431,Student_432,3.47,0.0010588274782513168,CS 487,59.63957500000001,Fall 2023
432,Student_433,3.52,0.0010740843583413936,CS 487,60.32195,Fall 2023
433,Student_434,3.46,0.0010557761022333015,CS 487,59.5031,Fall 2023
434,Student_435,3.09,0.0009428751895667345,CS 487,54.453525,Fall 2023
435,Student_436,3.24,0.0009886458298369646,CS 487,56.50065000000001,Fall 2023
436,Student_437,3.1,0.00094592656558475,CS 487,54.59,Fall 2023
437,Student_438,2.66,0.0008116660207920758,CS 487,48.585100000000004,Fall 2023
438,Student_439,2.63,0.0008025118927380298,CS 487,48.175675,Fall 2023
439,Student_440,3.36,0.0010252623420531483,CS 487,58.13835,Fall 2023
440,Student_441,3.57,0.00108934123843147,CS 487,61.004325,Fall 2023
441,Student_442,3.65,0.0011137522465755926,CS 487,62.096125,Fall 2023
442,Student_443,3.48,0.0010618788542693322,CS 487,59.776050000000005,Fall 2023
443,Student_444,3.12,0.0009520293176207805,CS 487,54.862950000000005,Fall 2023
444,Student_445,2.88,0.0008787962931884128,CS 487,51.58755,Fall 2023
445,Student_446,3.45,0.0010527247262152861,CS 487,59.366625000000006,Fall 2023
446,Student_447,3.55,0.0010832384863954394,CS 487,60.731375,Fall 2023
447,Student_448,3.19,0.0009733889497468877,CS 487,55.818275,Fall 2023
448,Student_449,3.29,0.001003902709927041,CS 487,57.183025,Fall 2023
449,Student_450,3.18,0.0009703375737288725,CS 487,55.6818,Fall 2023
450,Student_451,2.61,0.0007964091407019991,CS 487,47.902725000000004,Fall 2023
451,Student_452,2.73,0.000833025652918183,CS 487,49.540425,Fall 2023
452,Student_453,3.02,0.0009215155574406273,CS 487,53.498200000000004,Fall 2023
453,Student_454,3.2,0.0009764403257649032,CS 487,55.954750000000004,Fall 2023
454,Student_455,3.65,0.0011137522465755926,CS 487,62.096125,Fall 2023
455,Student_456,2.93,0.0008940531732784894,CS 487,52.269925,Fall 2023
456,Student_457,3.47,0.0010588274782513168,CS 487,59.63957500000001,Fall 2023
457,Student_458,3.79,0.0011564715108278072,CS 487,64.006775,Fall 2023
458,Student_459,3.3,0.0010069540859450562,CS 487,57.3195,Fall 2023
459,Student_460,3.59,0.0010954439904675007,CS 487,61.277275,Fall 2023
460,Student_461,2.39,0.000729278868305662,CS 487,44.90027500000001,Fall 2023
461,Student_462,3.88,0.001183933894989945,CS 487,65.23505,Fall 2023
462,Student_463,3.52,0.0010740843583413936,CS 487,60.32195,Fall 2023
463,Student_464,3.3,0.0010069540859450562,CS 487,57.3195,Fall 2023
464,Student_465,3.28,0.0010008513339090257,CS 487,57.046549999999996,Fall 2023
465,Student_466,3.03,0.0009245669334586426,CS 487,53.634675,Fall 2023
466,Student_467,3.04,0.000927618309476658,CS 487,53.771150000000006,Fall 2023
467,Student_468,3.32,0.0010130568379810869,CS 487,57.59245,Fall 2023
468,Student_469,3.32,0.0010130568379810869,CS 487,57.59245,Fall 2023
469,Student_470,2.93,0.0008940531732784894,CS 487,52.269925,Fall 2023
470,Student_471,3.61,0.0011015467425035312,CS 487,61.550225,Fall 2023
471,Student_472,3.37,0.0010283137180711636,CS 487,58.27482500000001,Fall 2023
472,Student_473,3.03,0.0009245669334586426,CS 487,53.634675,Fall 2023
473,Student_474,3.17,0.0009672861977108572,CS 487,55.545325,Fall 2023
474,Student_475,3.23,0.000985594453818949,CS 487,56.364175,Fall 2023
475,Student_476,3.17,0.0009672861977108572,CS 487,55.545325,Fall 2023
476,Student_477,3.22,0.0009825430778009339,CS 487,56.227700000000006,Fall 2023
477,Student_478,3.25,0.0009916972058549797,CS 487,56.637125000000005,Fall 2023
478,Student_479,3.33,0.0010161082139991022,CS 487,57.728925000000004,Fall 2023
479,Student_480,3.45,0.0010527247262152861,CS 487,59.366625000000006,Fall 2023
480,Student_481,2.8,0.0008543852850442902,CS 487,50.49575,Fall 2023
481,Student_482,3.28,0.0010008513339090257,CS 487,57.046549999999996,Fall 2023
482,Student_483,3.12,0.0009520293176207805,CS 487,54.862950000000005,Fall 2023
483,Student_484,3.4,0.0010374678461252096,CS 487,58.68425,Fall 2023
484,Student_485,3.54,0.001080187110377424,CS 487,60.5949,Fall 2023
485,Student_486,2.86,0.0008726935411523821,CS 487,51.3146,Fall 2023
486,Student_487,2.76,0.0008421797809722289,CS 487,49.94985,Fall 2023
487,Student_488,3.2,0.0009764403257649032,CS 487,55.954750000000004,Fall 2023
488,Student_489,3.13,0.0009550806936387959,CS 487,54.999425,Fall 2023
489,Student_490,3.73,0.0011381632547197151,CS 487,63.187925,Fall 2023
490,Student_491,2.5,0.0007628440045038306,CS 487,46.4015,Fall 2023
491,Student_492,3.37,0.0010283137180711636,CS 487,58.27482500000001,Fall 2023
492,Student_493,2.92,0.0008910017972604741,CS 487,52.13345,Fall 2023
493,Student_494,3.08,0.0009398238135487193,CS 487,54.31705,Fall 2023
494,Student_495,3.93,0.0011991907750800218,CS 487,65.91742500000001,Fall 2023
495,Student_496,3.6,0.001098495366485516,CS 487,61.41375000000001,Fall 2023
496,Student_497,3.16,0.0009642348216928419,CS 487,55.40885,Fall 2023
497,Student_498,3.13,0.0009550806936387959,CS 487,54.59,Fall 2023
498,Student_499,3.48,0.0010618788542693322,CS 487,54.59,Fall 2023
499,Student_500,3.21,0.0009794917017829185,CS 440,58.05375,Fall 2023
500,Student_501,3.54,0.001080187110377424,CS 440,62.714999999999996,Fall 2023
501,Student_502,3.0,0.0009154128054045966,CS 440,55.0875,Fall 2023
502,Student_503,2.49,0.0007597926284858153,CS 440,47.88375,Fall 2023
503,Student_504,2.67,0.000814717396810091,CS 440,50.426249999999996,Fall 2023
504,Student_505,3.32,0.0010130568379810869,CS 440,59.607499999999995,Fall 2023
505,Student_506,3.03,0.0009245669334586426,CS 440,55.51125,Fall 2023
506,Student_507,3.52,0.0010740843583413936,CS 440,62.4325,Fall 2023
507,Student_508,3.13,0.0009550806936387959,CS 440,56.92375,Fall 2023
508,Student_509,3.53,0.0010771357343594087,CS 440,62.57375,Fall 2023
509,Student_510,3.21,0.0009794917017829185,CS 440,58.05375,Fall 2023
510,Student_511,3.28,0.0010008513339090257,CS 440,59.0425,Fall 2023
511,Student_512,3.44,0.0010496733501972708,CS 440,61.302499999999995,Fall 2023
512,Student_513,3.2,0.0009764403257649032,CS 440,57.9125,Fall 2023
513,Student_514,3.06,0.0009337210615126886,CS 440,55.935,Fall 2023
514,Student_515,3.1,0.00094592656558475,CS 440,56.5,Fall 2023
515,Student_516,3.69,0.001125957750647654,CS 440,64.83375,Fall 2023
516,Student_517,3.91,0.0011930880230439911,CS 440,67.94125,Fall 2023
517,Student_518,3.24,0.0009886458298369646,CS 440,58.4775,Fall 2023
518,Student_519,2.41,0.0007353816203416927,CS 440,46.75375,Fall 2023
519,Student_520,3.26,0.000994748581872995,CS 440,58.76,Fall 2023
520,Student_521,3.29,0.001003902709927041,CS 440,59.183749999999996,Fall 2023
521,Student_522,2.63,0.0008025118927380298,CS 440,49.86125,Fall 2023
522,Student_523,3.37,0.0010283137180711636,CS 440,60.31375,Fall 2023
523,Student_524,3.9,0.0011900366470259758,CS 440,67.8,Fall 2023
524,Student_525,3.54,0.001080187110377424,CS 440,62.714999999999996,Fall 2023
525,Student_526,2.8,0.0008543852850442902,CS 440,52.262499999999996,Fall 2023
526,Student_527,3.68,0.0011229063746296386,CS 440,64.6925,Fall 2023
527,Student_528,3.15,0.0009611834456748265,CS 440,57.20625,Fall 2023
528,Student_529,3.53,0.0010771357343594087,CS 440,62.57375,Fall 2023
529,Student_530,3.1,0.00094592656558475,CS 440,56.5,Fall 2023
530,Student_531,3.44,0.0010496733501972708,CS 440,56.5,Fall 2023
531,Student_532,3.38,0.001031365094089179,MATH 251,54.2169,Fall 2023
532,Student_533,3.22,0.0009825430778009339,MATH 251,52.1901,Fall 2023
533,Student_534,2.75,0.0008391284049542136,MATH 251,46.236375,Fall 2023
534,Student_535,3.09,0.0009428751895667345,MATH 251,50.543324999999996,Fall 2023
535,Student_536,2.9,0.0008848990452244434,MATH 251,48.1365,Fall 2023
536,Student_537,2.99,0.0009123614293865814,MATH 251,49.276575,Fall 2023
537,Student_538,2.98,0.0009093100533685661,MATH 251,49.1499,Fall 2023
538,Student_539,2.68,0.0008177687728281064,MATH 251,45.349650000000004,Fall 2023
539,Student_540,2.99,0.0009123614293865814,MATH 251,49.276575,Fall 2023
540,Student_541,3.27,0.0009977999578910104,MATH 251,52.823475,Fall 2023
541,Student_542,3.78,0.0011534201348097919,MATH 251,59.2839,Fall 2023
542,Student_543,3.19,0.0009733889497468877,MATH 251,51.810075,Fall 2023
543,Student_544,2.94,0.0008971045492965048,MATH 251,48.6432,Fall 2023
544,Student_545,3.55,0.0010832384863954394,MATH 251,56.370374999999996,Fall 2023
545,Student_546,3.55,0.0010832384863954394,MATH 251,56.370374999999996,Fall 2023
546,Student_547,2.79,0.000851333909026275,MATH 251,46.743075000000005,Fall 2023
547,Student_548,3.15,0.0009611834456748265,MATH 251,51.303375,Fall 2023
548,Student_549,3.71,0.0011320605026836847,MATH 251,58.397175000000004,Fall 2023
549,Student_550,3.18,0.0009703375737288725,MATH 251,51.683400000000006,Fall 2023
550,Student_551,3.67,0.0011198549986116233,MATH 251,57.890475,Fall 2023
551,Student_552,3.15,0.0009611834456748265,MATH 251,51.303375,Fall 2023
552,Student_553,2.38,0.0007262274922876467,MATH 251,41.5494,Fall 2023
553,Student_554,3.31,0.0010100054619630718,MATH 251,53.330175000000004,Fall 2023
554,Student_555,3.71,0.0011320605026836847,MATH 251,58.397175000000004,Fall 2023
555,Student_556,3.36,0.0010252623420531483,MATH 251,53.96355,Fall 2023
556,Student_557,3.45,0.0010527247262152861,MATH 251,55.103625,Fall 2023
557,Student_558,3.31,0.0010100054619630718,MATH 251,53.330175000000004,Fall 2023
558,Student_559,3.32,0.0010130568379810869,MATH 251,53.456849999999996,Fall 2023
559,Student_560,3.97,0.001211396279152083,MATH 251,61.690725,Fall 2023
560,Student_561,2.65,0.0008086146447740603,MATH 251,44.969625,Fall 2023
561,Student_562,3.02,0.0009215155574406273,MATH 251,49.6566,Fall 2023
562,Student_563,2.63,0.0008025118927380298,MATH 251,44.716274999999996,Fall 2023
563,Student_564,3.56,0.0010862898624134547,MATH 251,56.49705,Fall 2023
564,Student_565,3.46,0.0010557761022333015,MATH 251,55.2303,Fall 2023
565,Student_566,2.84,0.0008665907891163515,MATH 251,47.37645,Fall 2023
566,Student_567,2.87,0.0008757449171703975,MATH 251,47.756475,Fall 2023
567,Student_568,2.91,0.0008879504212424589,MATH 251,48.263175000000004,Fall 2023
568,Student_569,3.33,0.0010161082139991022,MATH 251,53.583525,Fall 2023
569,Student_570,3.15,0.0009611834456748265,MATH 251,51.303375,Fall 2023
570,Student_571,3.92,0.0011961393990620062,MATH 251,61.05735,Fall 2023
571,Student_572,3.28,0.0010008513339090257,MATH 251,52.95015,Fall 2023
572,Student_573,3.35,0.001022210966035133,MATH 251,53.836875,Fall 2023
573,Student_574,3.28,0.0010008513339090257,MATH 251,52.95015,Fall 2023
574,Student_575,3.44,0.0010496733501972708,MATH 251,54.97695,Fall 2023
575,Student_576,3.3,0.0010069540859450562,MATH 251,53.2035,Fall 2023
576,Student_577,3.01,0.000918464181422612,MATH 251,49.529925,Fall 2023
577,Student_578,3.67,0.0011198549986116233,MATH 251,57.890475,Fall 2023
578,Student_579,2.46,0.0007506385004317692,MATH 251,42.562799999999996,Fall 2023
579,Student_580,3.46,0.0010557761022333015,MATH 251,55.2303,Fall 2023
580,Student_581,3.82,0.001165625638881853,MATH 251,59.7906,Fall 2023
581,Student_582,3.91,0.0011930880230439911,MATH 251,60.930675,Fall 2023
582,Student_583,3.69,0.001125957750647654,MATH 251,58.143825,Fall 2023
583,Student_584,3.33,0.0010161082139991022,MATH 251,53.583525,Fall 2023
584,Student_585,2.91,0.0008879504212424589,MATH 251,48.263175000000004,Fall 2023
585,Student_586,3.12,0.0009520293176207805,MATH 251,50.92335,Fall 2023
586,Student_587,3.79,0.0011564715108278072,MATH 251,59.410575,Fall 2023
587,Student_588,2.89,0.0008818476692064282,MATH 251,48.009825,Fall 2023
588,Student_589,3.33,0.0010161082139991022,MATH 251,50.67,Fall 2023
589,Student_590,3.75,0.0011442660067557458,MATH 251,50.67,Fall 2023
0,Student_1,2.76,0.0008421797809722289,CS 485,60.1155,Fall 2022
1,Student_2,3.6,0.001098495366485516,CS 485,73.91250000000001,Fall 2022
2,Student_3,3.12,0.0009520293176207805,CS 485,66.02850000000001,Fall 2022
3,Student_4,2.8,0.0008543852850442902,CS 485,60.7725,Fall 2022
4,Student_5,3.59,0.0010954439904675007,CS 485,73.74825,Fall 2022
5,Student_6,3.06,0.0009337210615126886,CS 485,65.043,Fall 2022
6,Student_7,2.76,0.0008421797809722289,CS 485,60.1155,Fall 2022
7,Student_8,3.18,0.0009703375737288725,CS 485,67.01400000000001,Fall 2022
8,Student_9,3.24,0.0009886458298369646,CS 485,67.99950000000001,Fall 2022
9,Student_10,2.6,0.0007933577646839838,CS 485,57.487500000000004,Fall 2022
10,Student_11,2.26,0.0006896109800714628,CS 485,51.903,Fall 2022
11,Student_12,3.53,0.0010771357343594087,CS 485,72.76275,Fall 2022
12,Student_13,3.41,0.001040519222143225,CS 485,70.79175000000001,Fall 2022
13,Student_14,3.42,0.0010435705981612401,CS 485,70.956,Fall 2022
14,Student_15,2.88,0.0008787962931884128,CS 485,62.0865,Fall 2022
15,Student_16,3.52,0.0010740843583413936,CS 485,72.5985,Fall 2022
16,Student_17,3.08,0.0009398238135487193,CS 485,65.3715,Fall 2022
17,Student_18,3.52,0.0010740843583413936,CS 485,72.5985,Fall 2022
18,Student_19,3.21,0.0009794917017829185,CS 485,67.50675,Fall 2022
19,Student_20,2.78,0.0008482825330082595,CS 485,60.443999999999996,Fall 2022
20,Student_21,3.13,0.0009550806936387959,CS 485,66.19275,Fall 2022
21,Student_22,3.16,0.0009642348216928419,CS 485,66.6855,Fall 2022
22,Student_23,2.7,0.0008238715248641371,CS 485,59.13,Fall 2022
23,Student_24,2.77,0.0008452311569902443,CS 485,60.27975,Fall 2022
24,Student_25,3.5,0.0010679816063053629,CS 485,72.27,Fall 2022
25,Student_26,3.23,0.000985594453818949,CS 485,67.83525,Fall 2022
26,Student_27,3.51,0.001071032982323378,CS 485,72.43424999999999,Fall 2022
27,Student_28,3.31,0.0010100054619630718,CS 485,69.14925000000001,Fall 2022
28,Student_29,3.7,0.0011290091266656693,CS 485,75.555,Fall 2022
29,Student_30,3.23,0.000985594453818949,CS 485,67.83525,Fall 2022
30,Student_31,3.48,0.0010618788542693322,CS 485,71.9415,Fall 2022
31,Student_32,2.41,0.0007353816203416927,CS 485,54.36675,Fall 2022
32,Student_33,3.66,0.001116803622593608,CS 485,74.898,Fall 2022
33,Student_34,3.05,0.0009306696854946732,CS 485,64.87875,Fall 2022
34,Student_35,3.37,0.0010283137180711636,CS 485,70.13475,Fall 2022
35,Student_36,3.77,0.0011503687587917765,CS 485,76.70475,Fall 2022
